City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
221,lebu,-37.6167,-73.65,13.360000000000014,60,0,11.18,CL,2023-12-03 18:25:30 UTC
222,arraial do cabo,-22.9661,-42.0278,32.98000000000002,62,40,7.72,BR,2023-12-03 18:25:49 UTC
223,puerto baquerizo moreno,-0.9,-89.6,27.55000000000001,69,75,5.14,EC,2023-12-03 18:26:32 UTC
224,chonchi,-42.6128,-73.8092,13.560000000000002,47,40,2.01,CL,2023-12-03 18:25:52 UTC
225,kavaratti,10.5669,72.642,28.879999999999995,75,61,5.12,IN,2023-12-03 18:25:29 UTC
226,kourou,5.1552,-52.6478,32.03000000000003,62,49,3.59,GF,2023-12-03 18:26:27 UTC
227,shahrinav,38.5709,68.335,5.550000000000011,32,2,2.41,TJ,2023-12-03 18:29:40 UTC
228,sitka,57.0531,-135.33,7.939999999999998,57,75,7.72,US,2023-12-03 18:25:23 UTC
229,trujillo,-8.116,-79.03,21.980000000000018,73,100,4.63,PE,2023-12-03 18:29:40 UTC
230,bayanhongor,46.7167,100.1167,-15.060000000000002,79,13,2.05,MN,2023-12-03 18:29:40 UTC
231,greenwood,34.1668,-82.1165,21.560000000000002,67,20,5.14,US,2023-12-03 18:29:40 UTC
232,badger,64.8,-147.5333,-19.23999999999998,77,75,1.54,US,2023-12-03 18:25:51 UTC
233,egilsstadir,65.2653,-14.3948,-5.0499999999999545,100,100,0.0,IS,2023-12-03 18:26:19 UTC
234,kristiansund,63.1115,7.732,-4.639999999999986,80,0,2.57,NO,2023-12-03 18:29:40 UTC
235,amahai,-3.3333,128.9167,26.160000000000025,83,47,1.57,ID,2023-12-03 18:29:41 UTC
236,mudgee,-32.5943,149.5871,15.900000000000034,98,10,1.89,AU,2023-12-03 18:29:41 UTC
237,murzuq,25.9155,13.9184,20.129999999999995,13,0,4.48,LY,2023-12-03 18:29:41 UTC
238,maluso,6.543,121.8753,25.05000000000001,86,70,1.2,PH,2023-12-03 18:29:41 UTC
239,kiunga,-6.1219,141.2906,23.650000000000034,100,100,0.87,PG,2023-12-03 18:29:41 UTC
240,beloyarskiy,63.7119,66.6722,-31.529999999999973,100,7,1.19,RU,2023-12-03 18:29:41 UTC
241,touros,-5.1989,-35.4608,29.27000000000004,63,15,5.94,BR,2023-12-03 18:26:12 UTC
242,klaksvik,62.2266,-6.589,-0.48999999999995225,68,45,3.02,FO,2023-12-03 18:26:01 UTC
